,id,title,original_language,release_date,vote_average,popularity,adult
2889,44741,Malicious,it,1973-03-29,7.2,35.636,False
2890,13156,Secondhand Lions,en,2003-09-19,7.2,11.671,False
2891,9820,The Parent Trap,en,1998-07-28,7.2,55.841,False
2892,4176,Murder on the Orient Express,en,1974-11-22,7.2,16.594,False
2893,279229,Sapphire Blue,de,2014-08-14,7.2,16.218,False
2894,245842,The King's Daughter,en,2022-01-21,7.2,18.025,False
2895,209764,The Terror Live,ko,2013-07-31,7.2,7.648,False
2896,22527,The Wrong Man,en,1956-12-22,7.2,10.907,False
2897,15283,Pom Poko,ja,1994-07-16,7.2,22.205,False
2898,12289,Red Cliff,zh,2008-07-10,7.2,18.658,False
2899,9441,Stepmom,en,1998-12-25,7.2,16.115,False
2900,811634,The Monkey King: Reborn,zh,2021-04-02,7.2,16.067,False
2901,501170,Doctor Sleep,en,2019-10-30,7.2,45.2,False
2902,11660,Following,en,1999-04-02,7.2,11.152,False
2903,8963,Crimson Tide,en,1995-05-12,7.2,15.177,False
2904,6615,Lars and the Real Girl,en,2007-10-12,7.2,18.001,False
2905,2280,Big,en,1988-06-03,7.2,19.151,False
2906,537996,The Ballad of Buster Scruggs,en,2018-11-09,7.2,31.9,False
2907,19123,La Chèvre,fr,1981-12-09,7.2,10.395,False
2908,4441,Candy,en,2006-05-25,7.1,15.8,False
2909,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,ja,2010-11-11,7.2,21.543,False
2910,2153,The Driver,en,1978-06-08,7.2,12.021,False
2911,254172,Fathers and Daughters,en,2015-10-01,7.2,18.358,False
2912,129533,Barbie: The Princess & The Popstar,en,2012-09-13,7.2,27.126,False
2913,10373,Quadrophenia,en,1979-09-14,7.2,14.798,False
2914,109410,42,en,2013-04-12,7.1,18.601,False
2915,15712,Welcome,fr,2009-03-11,7.1,7.903,False
2916,285733,Barbie and the Secret Door,en,2014-08-30,7.1,11.766,False
2917,4192,Death on the Nile,en,1978-09-29,7.1,20.77,False
2918,916,Bullitt,en,1968-10-17,7.1,17.006,False
2919,535544,Downton Abbey,en,2019-09-12,7.1,18.295,False
2920,447061,Red Nose Day Actually,en,2017-03-24,7.1,10.696,False
2921,19625,Munna Bhai M.B.B.S.,hi,2003-12-19,7.1,7.391,False
2922,8222,High Heels,es,1991-10-23,7.1,12.283,False
2923,4688,Across the Universe,en,2007-09-14,7.1,14.03,False
2924,994,Straw Dogs,en,1971-12-23,7.1,14.81,False
2925,799876,The Outfit,en,2022-02-25,7.1,45.618,False
2926,522162,Midway,en,2019-11-06,7.1,39.705,False
2927,396371,Molly's Game,en,2017-12-25,7.1,23.823,False
2928,355338,Riley's First Date?,en,2015-11-03,7.1,18.675,False
2929,336050,Son of Saul,hu,2015-06-11,7.1,8.966,False
2930,11176,The Muppet Movie,en,1979-06-22,7.1,11.395,False
2931,10925,The Return of the Living Dead,en,1985-04-25,7.1,25.884,False
2932,10830,Matilda,en,1996-08-02,7.1,46.043,False
2933,664996,Apollo 10½:  A Space Age Childhood,en,2022-03-24,7.1,13.002,False
2934,461615,MFKZ,fr,2018-05-23,7.1,13.007,False
2935,334517,The Siege of Jadotville,en,2016-09-19,7.1,12.343,False
2936,117691,Gangs of Wasseypur - Part 1,hi,2012-06-22,7.1,11.945,False
2937,38700,Bad Boys for Life,en,2020-01-15,7.1,51.565,False
2938,11703,Kiss of the Spider Woman,en,1985-07-26,7.1,11.966,False
2939,609,Poltergeist,en,1982-06-04,7.1,31.062,False
2940,646380,Don't Look Up,en,2021-12-07,7.1,32.881,False
2941,567604,Once Upon a Deadpool,en,2018-12-11,7.1,29.631,False
2942,324560,Brimstone,en,2016-03-12,7.1,17.012,False
2943,23637,"Ciao, Professore!",it,1992-10-01,7.1,7.33,False
2944,11382,Bullets Over Broadway,en,1994-10-14,7.1,12.897,False
2945,988,The China Syndrome,en,1979-03-16,7.1,11.747,False
2946,476,Drugstore Cowboy,en,1989-10-20,7.1,11.279,False
2947,636698,The Man Without Gravity,it,2019-10-21,7.1,10.619,False
2948,537915,After,en,2019-04-11,7.1,120.986,False
2949,524047,Greenland,en,2020-07-29,7.1,37.825,False
2950,63831,The Kid with a Bike,fr,2011-05-18,7.1,7.787,False
2951,14859,Keith,en,2008-09-13,7.1,7.222,False
2952,10102,La Grande Bouffe,fr,1973-05-16,7.1,9.213,False
2953,647,Final Fantasy VII: Advent Children,ja,2005-07-14,7.1,19.151,False
2954,509364,By the Grace of God,fr,2019-02-20,7.1,12.433,False
2955,460555,Operation Red Sea,zh,2018-02-16,7.1,23.181,False
2956,82825,Kahaani,hi,2012-03-08,7.1,7.035,False
2957,652,Troy,en,2004-05-03,7.1,52.448,False
2958,323027,Justice League: Gods and Monsters,en,2015-06-18,7.1,22.906,False
2959,11772,The Haunting,en,1963-08-21,7.1,14.573,False
2960,10618,Once Upon a Time in China II,cn,1992-04-16,7.1,13.08,False
2961,8051,Punch-Drunk Love,en,2002-10-25,7.1,18.529,False
2962,7913,Rang De Basanti,hi,2006-01-26,7.1,11.814,False
2963,487242,Suicide Squad: Hell to Pay,en,2018-05-09,7.1,23.182,False
2964,123377,Pietà,ko,2012-09-05,7.1,8.799,False
2965,10634,Friday,en,1995-04-26,7.1,46.104,False
2966,1714,Fahrenheit 451,en,1966-09-07,7.1,15.302,False
2967,612,Munich,en,2005-12-23,7.1,16.78,False
2968,777270,Belfast,en,2021-11-12,7.1,15.268,False
2969,536743,Queen & Slim,en,2019-11-27,7.1,13.463,False
2970,458423,Mamma Mia! Here We Go Again,en,2018-07-09,7.1,20.03,False
2971,82881,Tangled Ever After,en,2012-01-13,7.1,39.16,False
2972,11533,Jason and the Argonauts,en,1963-06-19,7.1,16.037,False
2973,10986,The Taming of the Scoundrel,it,1980-12-20,7.1,14.395,False
2974,243,High Fidelity,en,2000-03-17,7.1,13.277,False
2975,814340,Cha Cha Real Smooth,en,2022-06-17,7.1,30.971,False
2976,551271,Medieval,en,2022-09-08,7.1,115.62,False
2977,48034,Little White Lies,fr,2010-10-20,7.1,15.609,False
2978,12232,The Thief of Bagdad,en,1940-12-25,7.1,11.032,False
2979,10511,In America,en,2003-10-31,7.1,6.985,False
2980,10162,Waking Ned,en,1998-09-15,7.1,9.535,False
2981,606952,The Goddess of Fortune,it,2019-12-19,7.1,7.986,False
2982,438740,Salyut-7,ru,2017-09-22,7.1,11.437,False
2983,400090,The Nightingale,en,2018-09-23,7.1,15.868,False
2984,30159,I Confess,en,1953-02-28,7.1,10.32,False
2985,10648,Magnum Force,en,1973-12-23,7.1,25.053,False
2986,1010821,Groot Takes a Bath,en,2022-08-10,7.1,35.631,False
2987,385103,Scoob!,en,2020-07-08,7.1,36.156,False
2988,30197,The Producers,en,1967-11-22,7.1,13.843,False
2989,11524,Thief,en,1981-03-27,7.1,16.54,False
2990,557940,My Boyfriend's Meds,es,2020-02-14,7.1,8.789,False
2991,542178,The French Dispatch,en,2021-10-21,7.1,25.376,False
2992,473033,Uncut Gems,en,2019-08-30,7.1,29.111,False
2993,440472,The Upside,en,2019-01-10,7.1,42.849,False
2994,54551,Banana,en,2010-12-13,7.1,11.973,False
2995,39057,Pokémon: Arceus and the Jewel of Life,ja,2009-07-18,7.1,25.053,False
2996,37767,Fun Is Beautiful,it,1980-01-19,7.1,4.883,False
2997,9741,Unbreakable,en,2000-11-22,7.1,35.687,False
2998,291270,Anomalisa,en,2015-12-30,7.1,17.347,False
2999,14291,Searching for Bobby Fischer,en,1993-08-13,7.1,13.258,False
3000,10564,Where the Heart Is,en,2000-04-27,7.1,15.312,False
3001,10531,Death and the Maiden,en,1994-05-04,7.1,11.797,False
3002,10476,Hustle & Flow,en,2005-07-22,7.1,12.781,False
3003,2100,The Last Castle,en,2001-10-19,7.1,13.652,False
3004,458,Sissi: The Young Empress,de,1956-12-01,7.1,12.006,False
3005,680531,The Mad Women's Ball,fr,2021-09-12,7.1,12.772,False
3006,570670,The Invisible Man,en,2020-02-26,7.1,21.943,False
3007,454640,The Angry Birds Movie 2,en,2019-08-02,7.1,40.711,False
3008,31602,The Chase,en,1966-02-18,7.1,13.665,False
3009,27367,Mrs. Miniver,en,1942-07-03,7.1,10.865,False
3010,12473,The Visitor,en,2007-09-07,7.1,13.479,False
3011,1997,Two Brothers,en,2004-04-07,7.1,14.092,False
3012,573,Frenzy,en,1972-05-25,7.1,14.848,False
3013,633515,The Forgotten Battle,nl,2021-06-05,7.1,18.977,False
3014,430447,Mary and The Witch's Flower,ja,2017-07-08,7.1,23.795,False
3015,59468,The Way,en,2010-09-10,7.1,8.78,False
3016,10876,Quills,en,2000-11-22,7.1,15.627,False
3017,653349,Vacation Friends,en,2021-08-27,7.1,35.185,False
3018,132316,Jab Tak Hai Jaan,hi,2012-11-13,7.1,9.965,False
3019,58574,Sherlock Holmes: A Game of Shadows,en,2011-11-22,7.1,34.194,False
3020,14533,Gia,en,1998-01-31,7.1,17.688,False
3021,11316,Macbeth,en,1971-12-20,7.1,11.841,False
3022,9829,United 93,en,2006-04-28,7.1,16.762,False
3023,6173,Read My Lips,fr,2001-10-17,7.1,8.552,False
3024,1089,Point Break,en,1991-01-31,7.1,31.196,False
3025,779782,The School for Good and Evil,en,2022-10-19,7.1,73.926,False
3026,147773,The Way Way Back,en,2013-06-06,7.1,11.627,False
3027,25431,Adam's Rib,en,1949-11-18,7.1,9.07,False
3028,17358,My Name Ain't Johnny,pt,2008-01-04,7.1,5.955,False
3029,15588,OSS 117: Lost in Rio,fr,2009-04-15,7.1,10.698,False
3030,9540,Dead Ringers,en,1988-09-23,7.1,11.149,False
3031,4643,The Guardian,en,2006-09-28,7.1,24.588,False
3032,68730,Silence,en,2016-12-22,7.1,19.194,False
3033,19265,Whatever Works,en,2009-06-19,7.1,14.662,False
3034,12877,Dead Man's Shoes,en,2004-09-29,7.1,8.713,False
3035,11636,New Police Story,cn,2004-09-23,7.1,28.369,False
3036,10948,The Fox and the Hound,en,1981-07-10,7.1,36.596,False
3037,738215,Barbie: Princess Adventure,en,2020-09-01,7.1,28.772,False
3038,420818,The Lion King,en,2019-07-12,7.1,71.311,False
3039,302429,Strange Magic,en,2015-01-23,7.1,20.478,False
3040,15906,Barbie and the Magic of Pegasus,en,2005-10-04,7.1,37.138,False
3041,14807,The Long Good Friday,en,1980-11-01,7.1,9.729,False
3042,65,8 Mile,en,2002-11-08,7.1,34.002,False
3043,32040,The Killing of a Chinese Bookie,en,1976-02-15,7.1,9.881,False
3044,14794,if....,en,1968-12-19,7.1,9.862,False
3045,10590,We Were Soldiers,en,2002-03-01,7.1,24.853,False
3046,5488,"I'm a Cyborg, but That's OK",ko,2006-12-07,7.1,10.823,False
3047,266,Contempt,fr,1963-10-29,7.1,14.451,False
3048,565179,The First King,la,2019-01-31,7.1,18.746,False
3049,206563,Trash,pt,2014-10-09,7.1,14.811,False
3050,38438,Buffet Froid,fr,1979-12-19,7.1,7.865,False
3051,12105,Yellow Submarine,en,1968-07-17,7.1,14.565,False
3052,421,The Life Aquatic with Steve Zissou,en,2004-12-10,7.1,19.635,False
3053,396774,Bomb City,en,2017-03-31,7.1,6.372,False
3054,188538,Remember Sunday,en,2013-04-21,7.1,11.972,False
3055,82693,Silver Linings Playbook,en,2012-11-16,7.1,24.195,False
3056,18240,The Proposal,en,2009-06-01,7.1,55.499,False
3057,13701,Immortal Beloved,en,1994-12-16,7.1,11.857,False
3058,11620,Quo Vadis,en,1951-11-08,7.1,18.502,False
3059,2998,Zabriskie Point,en,1970-02-09,7.1,10.959,False
3060,19562,The Magnificent One,fr,1973-11-23,7.1,8.791,False
3061,9769,Lolita,en,1997-09-27,7.1,55.564,False
3062,635,Angel Heart,en,1987-03-06,7.1,20.269,False
3063,63310,Bullhead,nl,2011-02-02,7.1,8.141,False
3064,19490,The Bishop's Wife,en,1947-12-25,7.1,7.306,False
3065,44716,In a Better World,da,2010-08-26,7.1,8.409,False
3066,8619,Master and Commander: The Far Side of the World,en,2003-11-14,7.1,22.272,False
3067,560044,The Willoughbys,en,2020-04-22,7.1,21.321,False
3068,77877,The Lucky One,en,2012-04-19,7.1,30.769,False
3069,8697,Who Am I?,cn,1998-01-17,7.1,22.313,False
3070,1574,Chicago,en,2002-12-10,7.1,28.332,False
3071,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,2005-12-07,7.1,176.919,False
3072,369523,The Tale,en,2018-01-20,7.1,8.779,False
3073,352490,This Beautiful Fantastic,en,2016-10-20,7.1,10.831,False
3074,157832,Calvary,en,2014-04-11,7.1,14.105,False
3075,23483,Kick-Ass,en,2010-03-22,7.1,35.634,False
3076,964,The Phantom of the Opera,en,1925-09-22,7.1,11.025,False
3077,212778,Chef,en,2014-05-08,7.1,17.12,False
3078,12144,The Land Before Time,en,1988-11-18,7.1,19.15,False
3079,11639,The Dark Crystal,en,1982-12-17,7.1,17.37,False
3080,6396,SLC Punk,en,1998-09-24,7.1,10.356,False
3081,1627,The Wild Child,fr,1970-02-26,7.1,7.278,False
3082,519141,Matthias & Maxime,fr,2019-10-09,7.1,12.439,False
3083,371638,The Disaster Artist,en,2017-03-12,7.1,13.872,False
3084,16448,Waiting for Guffman,en,1996-08-21,7.1,8.663,False
3085,8583,Dangerous Beauty,en,1998-02-20,7.1,16.624,False
3086,2323,Field of Dreams,en,1989-04-21,7.1,18.457,False
3087,1924,Superman,en,1978-12-13,7.1,42.902,False
3088,420817,Aladdin,en,2019-05-22,7.1,52.444,False
3089,11687,The Visitors,fr,1993-01-27,7.1,12.346,False
3090,473,Pi,en,1998-07-10,7.1,11.088,False
3091,1637,Speed,en,1994-06-09,7.1,36.102,False
3092,551,The Poseidon Adventure,en,1972-12-13,7.1,23.389,False
3093,581389,Space Sweepers,ko,2021-02-05,7.1,32.969,False
3094,6106,Salvador,en,1986-04-23,7.1,9.003,False
3095,1555,The Spanish Apartment,fr,2002-06-19,7.1,10.5,False
3096,408,Snow White and the Seven Dwarfs,en,1937-12-21,7.1,67.269,False
3097,597219,The Half of It,en,2020-05-01,7.1,11.478,False
3098,365045,Heidi,de,2015-12-10,7.1,12.338,False
3099,336843,Maze Runner: The Death Cure,en,2018-01-10,7.1,53.075,False
3100,197950,The Connection,fr,2014-12-03,7.1,11.407,False
3101,468198,The Place,it,2017-11-04,7.1,8.375,False
3102,9846,To Live and Die in L.A.,en,1985-11-01,7.1,12.022,False
3103,517331,The Realm,es,2018-09-28,7.1,8.597,False
3104,506281,The World to Come,en,2021-02-12,7.1,19.435,False
3105,474354,22 July,en,2018-10-04,7.1,15.072,False
3106,353728,Closet Monster,en,2016-07-15,7.1,11.111,False
3107,17887,Barefoot in the Park,en,1967-05-25,7.1,8.65,False
3108,744275,After We Fell,en,2021-09-01,7.1,105.066,False
3109,517148,Beanpole,ru,2019-06-20,7.1,12.785,False
3110,335797,Sing,en,2016-11-23,7.1,63.977,False
3111,11462,Suspicion,en,1941-11-14,7.1,10.966,False
3112,78480,Monsieur Lazhar,fr,2011-09-10,7.1,6.643,False
3113,38810,Dogtooth,el,2009-06-01,7.1,17.602,False
3114,25300,I'm Not Scared,it,2003-02-08,7.1,8.663,False
3115,23169,Remember Me,en,2010-03-11,7.1,21.22,False
3116,11296,Birdy,en,1984-12-14,7.1,9.887,False
3117,8470,John Q,en,2002-02-15,7.1,20.255,False
3118,3111,A Star Is Born,en,1954-10-01,7.1,12.743,False
3119,485166,Amanda,fr,2018-11-21,7.1,10.15,False
3120,4552,A Tale of Two Sisters,ko,2003-06-13,7.1,28.165,False
3121,196024,The Keeper of Lost Causes,da,2013-10-03,7.1,10.508,False
3122,11153,National Lampoon's Vacation,en,1983-07-28,7.1,51.929,False
3123,10141,Dirty Rotten Scoundrels,en,1988-12-14,7.1,12.971,False
3124,370755,Paterson,en,2016-11-17,7.1,11.294,False
3125,310307,The Founder,en,2016-09-13,7.1,39.269,False
3126,271714,Love & Mercy,en,2015-05-29,7.1,11.381,False
3127,10340,Lady and the Tramp,en,1955-06-22,7.1,36.124,False
3128,9606,Metropolis,ja,2001-05-26,7.1,18.953,False
3129,9464,Buffalo '66,en,1998-01-20,7.1,14.585,False
3130,428449,A Ghost Story,en,2017-04-24,7.1,14.046,False
3131,249688,The End of the Tour,en,2015-07-31,7.1,7.436,False
3132,103332,Ruby Sparks,en,2012-07-25,7.1,13.978,False
3133,69315,Battlestar Galactica: Razor,en,2007-11-12,7.1,10.937,False
3134,12579,The Woman Next Door,fr,1981-09-30,7.1,7.307,False
3135,11050,Terms of Endearment,en,1983-11-20,7.1,12.211,False
3136,785538,7 Prisoners,pt,2021-10-22,7.1,16.658,False
3137,585077,Children of the Sea,ja,2019-06-07,7.1,14.674,False
3138,290250,The Nice Guys,en,2016-05-15,7.1,25.868,False
3139,17379,Last Holiday,en,2006-01-13,7.1,16.005,False
3140,16211,The Sons of Katie Elder,en,1965-06-23,7.1,14.71,False
3141,14072,Rab Ne Bana Di Jodi,hi,2008-12-11,7.1,11.93,False
3142,7972,Before the Devil Knows You're Dead,en,2007-09-26,7.1,18.35,False
3143,606954,I Hate Summer,it,2020-01-30,7.1,7.778,False
3144,308639,Dope,en,2015-06-19,7.1,15.356,False
3145,157370,Kill Your Darlings,en,2013-09-19,7.1,13.921,False
3146,43128,Sons of the Desert,en,1933-12-29,7.1,7.001,False
3147,14748,Boy A,en,2007-10-28,7.1,7.774,False
3148,639933,The Northman,en,2022-04-07,7.1,76.031,False
3149,532814,The Bad Seed,en,2018-09-09,7.1,13.758,False
3150,11075,Audition,ja,1999-10-06,7.1,16.376,False
3151,10895,Pinocchio,en,1940-02-23,7.1,41.927,False
3152,10537,The Doors,en,1991-03-01,7.1,18.179,False
3153,9322,La Femme Nikita,fr,1990-02-21,7.1,18.875,False
3154,5916,The Getaway,en,1972-09-20,7.1,11.233,False
3155,508,Love Actually,en,2003-09-07,7.1,21.273,False
3156,203,Mean Streets,en,1973-10-14,7.1,14.793,False
3157,351339,Anthropoid,en,2016-08-12,7.1,17.098,False
3158,302401,Snowden,en,2016-09-15,7.1,18.403,False
3159,269494,A Hard Day,ko,2014-05-29,7.1,11.952,False
3160,8982,The Protector,th,2005-08-11,7.1,31.06,False
3161,5204,Kontroll,hu,2003-11-20,7.1,7.554,False
3162,277217,Descendants,en,2015-07-31,7.1,39.219,False
3163,10545,The Hunchback of Notre Dame,en,1996-06-21,7.1,32.703,False
3164,8092,This Boy's Life,en,1993-04-09,7.1,18.586,False
3165,394374,At the End of the Tunnel,es,2016-04-21,7.1,36.084,False
3166,71325,With Every Heartbeat,sv,2011-07-29,7.1,25.241,False
3167,581420,Walk. Ride. Rodeo.,en,2019-03-08,7.1,11.008,False
3168,512263,Honey Boy,en,2019-09-28,7.1,12.252,False
3169,507076,Climax,fr,2018-09-19,7.1,27.51,False
3170,461955,Rakka,en,2017-06-14,7.1,8.417,False
3171,11634,Show Me Love,sv,1998-10-23,7.1,12.134,False
3172,401,Garden State,en,2004-07-28,7.1,14.938,False
3173,645689,The Duke,en,2021-07-23,7.1,9.501,False
3174,542921,While at War,es,2019-09-27,7.1,9.777,False
3175,13666,The Wolf Man,en,1941-12-12,7.1,14.35,False
3176,5335,Theorem,it,1968-09-07,7.1,8.943,False
3177,1440,Little Children,en,2006-10-06,7.1,18.712,False
3178,19833,In the Loop,en,2009-01-22,7.1,9.749,False
3179,10497,Bitter Moon,en,1992-09-02,7.1,28.18,False
3180,9787,Lords of Dogtown,en,2005-06-03,7.1,18.615,False
3181,5693,Hoosiers,en,1986-11-14,7.1,10.731,False
3182,42196,The Bad Seed,en,1956-09-12,7.1,11.953,False
3183,31587,Scarecrow,en,1973-04-11,7.1,9.54,False
3184,11646,Gallipoli,en,1981-08-13,7.1,8.494,False
3185,1807,Elephant,en,2003-09-20,7.1,23.566,False
3186,1259,Notes on a Scandal,en,2006-12-25,7.1,13.785,False
3187,71524,Ace of Aces,fr,1982-10-27,7.1,8.287,False
3188,17443,...And Justice for All,en,1979-10-19,7.1,12.852,False
3189,4972,The Green Butchers,da,2003-03-08,7.1,9.792,False
3190,1548,Ghost World,en,2001-07-20,7.1,8.115,False
3191,487672,Reign of the Supermen,en,2019-01-13,7.1,20.44,False
3192,340613,The Wife,en,2018-08-02,7.1,10.956,False
3193,12914,Stargate: Continuum,en,2008-07-29,7.1,16.934,False
3194,9802,The Rock,en,1996-06-07,7.1,30.696,False
3195,1443,The Virgin Suicides,en,1999-12-31,7.1,20.564,False
3196,283552,The Light Between Oceans,en,2016-09-02,7.1,14.271,False
3197,102651,Maleficent,en,2014-05-28,7.1,59.656,False
3198,15257,Hulk vs. Wolverine,en,2009-01-27,7.1,11.398,False
3199,3291,"Good Night, and Good Luck.",en,2005-09-16,7.1,16.535,False
3200,239563,St. Vincent,en,2014-10-09,7.1,19.788,False
3201,209276,Starred Up,en,2014-03-21,7.1,13.831,False
3202,18912,Angst,de,1983-01-01,7.1,9.285,False
3203,711,Finding Forrester,en,2000-12-21,7.1,12.847,False
3204,534338,An Interview with God,en,2018-08-20,7.1,39.837,False
3205,927,Gremlins,en,1984-06-07,7.1,29.552,False
3206,267,Live Flesh,es,1997-10-10,7.1,12.483,False
3207,248933,The Dark Valley,de,2014-02-13,7.1,9.521,False
3208,449749,The Leisure Seeker,en,2018-01-03,7.1,10.361,False
3209,203801,The Man from U.N.C.L.E.,en,2015-08-13,7.1,24.74,False
3210,12584,The Shootist,en,1976-08-11,7.1,24.1,False
3211,11934,The Hudsucker Proxy,en,1994-03-11,7.1,12.437,False
3212,3073,Bud Abbott and Lou Costello Meet Frankenstein,en,1948-06-15,7.1,9.372,False
3213,460465,Mortal Kombat,en,2021-04-07,7.1,78.903,False
3214,321741,Concussion,en,2015-11-12,7.1,14.64,False
3215,13580,The Spy Who Came in from the Cold,en,1965-12-16,7.1,12.139,False
3216,152584,Blue Is the Warmest Color,fr,2013-10-09,7.1,18.121,False
3217,17264,The Black Stallion,en,1979-10-13,7.1,12.557,False
3218,8764,Top Secret!,en,1984-06-08,7.1,13.204,False
3219,868759,Ghosted,en,2023-04-18,7.1,313.858,False
3220,823610,Seal Team,en,2021-10-28,7.1,26.084,False
3221,717980,Sharper,en,2023-02-10,7.1,26.724,False
3222,348893,Boyka: Undisputed IV,en,2016-08-01,7.1,98.146,False
3223,9675,Sideways,en,2004-10-22,7.1,16.378,False
3224,7485,Shooter,en,2007-03-22,7.1,49.939,False
3225,588182,Compartment No. 6,fi,2021-10-29,7.1,14.319,False
3226,399121,An Officer and a Spy,fr,2019-09-30,7.1,11.924,False
3227,127373,What Maisie Knew,en,2013-05-02,7.1,9.076,False
3228,15484,Shadows,en,1959-11-11,7.1,8.812,False
3229,13041,El Topo,es,1970-12-18,7.1,14.393,False
3230,3293,Pirates of Silicon Valley,en,1999-05-10,7.1,11.633,False
3231,42661,The Vikings,en,1958-06-11,7.1,11.825,False
3232,9316,Ong Bak: Muay Thai Warrior,th,2003-01-21,7.1,35.547,False
3233,925102,The Night of the 12th,fr,2022-07-13,7.1,11.439,False
3234,211052,Miss Violence,el,2013-09-09,7.1,9.544,False
3235,102899,Ant-Man,en,2015-07-14,7.1,52.576,False
3236,22383,The Professionals,en,1966-11-01,7.1,19.621,False
3237,718789,Lightyear,en,2022-06-15,7.1,76.759,False
3238,437033,Toc Toc,es,2017-09-01,7.1,18.633,False
3239,429191,A Fantastic Woman,es,2017-04-06,7.1,11.538,False
3240,624,Easy Rider,en,1969-06-26,7.1,18.245,False
3241,173,"20,000 Leagues Under the Sea",en,1954-12-23,7.1,20.621,False
3242,593660,My Brother Chases Dinosaurs,it,2019-09-05,7.1,5.933,False
3243,36950,You Don't Know Jack,en,2010-04-14,7.1,11.514,False
3244,15400,Mickey's Once Upon a Christmas,en,1999-10-31,7.1,15.406,False
3245,8095,Cleopatra,en,1963-06-12,7.1,24.024,False
3246,768331,The Inner Cage,it,2021-10-14,7.1,6.763,False
3247,46829,Barney's Version,en,2010-10-26,7.1,10.539,False
3248,10514,The Andromeda Strain,en,1971-03-12,7.1,12.651,False
